reaction_id,flux,enzyme,enzyme_abundance_g_gDW,saturation,yield,saturable_reaction_proteome_fraction,substrate_concentration_mM
PYRtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLNabcpp,0.0,ABC-12-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ASAD,-0.2514053303069876,ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX,0.0010699916346015124,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
D_LACt2pp,0.0,LCTP-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
KARA1,-0.20563753668393422,CPLX0-7643,0.00213225607823591,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_etoh_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NADH17pp,0.0,NADH-DHI-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_so4_e,-0.05884504532081849,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHAD2,0.06833556707975087,DIHYDROXYACIDDEHYDRAT-CPLX,0.00010951362684004525,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLUPRT,0.10509266903602797,PRPPAMIDOTRANS-CPLX,8.913656238527222e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACLS,0.20563753668393422,ACETOLACTSYNIII-CPLX,0.00011579195859814202,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
FORt2pp,0.0,CPLX0-7843,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLYCAtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHDPS,0.08725122198701853,DIHYDRODIPICSYN-CPLX,0.0003696106787964844,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PRAGSr,0.10509266903602797,GLYCRIBONUCSYN-MONOMER,0.000236333270244681,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GK1,0.05705250358930535,GUANYL-KIN-CPLX,2.391898938021958e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
RNDR2b,0.0,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IG3PS,0.022283403563848836,GLUTAMIDOTRANS-CPLX,0.00012217892159700292,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR181,0.0,CPLX0-8005,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GARFT,0.10509266903602797,GART-MONOMER,2.5286839112218625e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACALDtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PGK,-4.325649349214412,PGK,0.002982448245453973,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
T2DECAI,0.035382294657926625,FABA-CPLX,4.216387799785739e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLYCtpp,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ENO,3.908947491588635,ENOLASE-CPLX,0.003360629026785049,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TMDS,0.0061545265643318265,THYMIDYLATESYN-CPLX,3.263787877347859e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PGCD,0.41670185762577716,PGLYCDEHYDROG-CPLX,0.0009015314419558671,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IPMD,0.10596977021917689,3-ISOPROPYLMALDEHYDROG-CPLX,0.0006105363606047529,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NDPK4,0.0061545265643318265,NUCLEOSIDE-DIP-KIN-CPLX,9.511848427635385e-06,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
H2Otex,-12.414142335690363,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CBPS,0.14738004801517185,CARBPSYN-CPLX,0.0022094037525692877,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NH4tpp,2.5379942373491358,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MALS,0.0,MALATE-SYNTHASE,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CYTBD2pp,0.0,CYT-D-UBIOX-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAS140,0.04832453533956668,FABB-CPLX,0.00040053712218429287,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
FORtppi,0.00031471208985232684,CPLX0-7843,2.6658481670421592e-06,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAS80,0.0837068299974933,FABB-CPLX,0.0004001108917893327,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
FORtex,-0.00031471208985232684,CPLX0-7533,1.2279736829106722e-07,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IGPS,0.013370089180475199,PRAI-IGPS,5.336420870487413e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
KARA2,0.06833556707975087,CPLX0-7643,0.0021343977091374915,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_h_e,2.1606356247498226,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ANS,0.013370089180475199,ANTHRANSYN-CPLX,0.0003063768643235147,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAS161,0.035382294657926625,FABB-CPLX,0.00029106437975074523,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
G3PD2,-0.03270089120178573,GLYC3PDEHYDROGBIOSYN-CPLX,3.3784175819893394e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLYK,0.0,GLYCEROL-KIN-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
HSK,0.12800549677957693,HOMOSERKIN-CPLX,5.9241063933103614e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_pyr_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR181y,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_glyc_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_glu__L_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
Htex,-2.1606356247498226,CPLX0-7533,0.0004965962506430064,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR40,0.0837068299974933,CPLX0-8005,6.611596418806408e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACGS,0.06957348167533592,N-ACETYLTRANSFER-CPLX,4.1790459889440574e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_pi_e,-0.2266333961671947,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR80x,0.0837068299974933,CPLX0-8006,0.00011294738309599743,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
THRS,0.12800549677957693,THRESYN-MONOMER,0.0015313088573511756,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
VPAMTr,-0.1371653121122519,VALINE-PYRUVATE-AMINOTRANSFER-MONOMER,5.945781162181004e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACCOAC,0.5676427623885312,ACETYL-COA-CARBOXYLMULTI-CPLX,0.0009824753964139195,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
THD2pp,0.0,PYRNUTRANSHYDROGEN-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAS141,0.035382294657926625,FABB-CPLX,0.00029106686869388173,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
RNDR4,0.0061545265643318265,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,3.976624595998935e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR60x,0.0837068299974933,CPLX0-8006,0.00011294719181326392,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
AKGt2rpp,0.0,KGTP-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PPNDH,0.043576334324731944,CHORISMUTPREPHENDEHYDRAT-CPLX,0.00016921334183589694,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SULR,0.05782470074250803,SULFITE-REDUCT-CPLX,0.000869361415693414,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACONTa,1.5944160084252266,CPLX0-7761,0.0017633692669547273,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TKT2,0.2589729834439456,TRANSKETOI-CPLX,0.00019500882058897363,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
AKGDH,1.3425157945330004,2OXOGLUTARATEDEH-CPLX,0.004432032124372415,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
XYLK,0.0,CPLX0-7466,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PSERT,0.41670185762577716,PSERTRANSAM-CPLX,0.00046756787988475555,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
G5SADs,0.05199452991203746,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PItpp,0.0,EG11919-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACONTb,1.5944160084252266,CPLX0-7761,0.0027045320964384618,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SADT2,0.05782470074250803,SULFATE-ADENYLYLTRANS-CPLX,0.00028349472798746775,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PItex,0.2266333961671947,CPLX0-7533,8.281209388654146e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
D_LACtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_akg_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CYTBO3_4pp,5.711825273400224,CYT-O-UBIOX-CPLX,0.0003783761425518311,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
HCO3E,0.820115479439731,CPLX0-7521,0.00022638801714983453,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TYRTA,-0.03243463254280752,ASPAMINOTRANS-DIMER,0.0001253889897103756,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
XYLtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
RIBabcpp,0.0,ABC-28-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SHSL1,0.03614861154039215,O-SUCCHOMOSERLYASE-CPLX,0.00015667486990459664,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR60y,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GMPS2,0.05705250358930535,GMP-SYN-CPLX,0.00048180386297343376,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NTP5,0.0,G7841-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHFR,0.0061545265643318265,DIHYDROFOLATEREDUCT-MONOMER,1.604618434415977e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DTMPK,0.0061545265643318265,CPLX0-8260,8.776129441643217e-06,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
UMPK,0.08891886676807459,UMPKI-CPLX,5.4823043919052274e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SHKK,0.08938105604801466,AROK-MONOMER,8.628907789129506e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MTHFC,0.23246874163590478,FOLD-CPLX,8.498257057554266e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ARGSS,0.06957348167533592,CPLX0-238,0.0007393886560356211,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
O2tex,5.711825273400224,CPLX0-7533,0.0009495935969235287,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
KAS14,0.0,FABB-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NDPK2,0.09387664063198142,NUCLEOSIDE-DIP-KIN-CPLX,4.806034943254279e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
Biomass,0.235210829486044,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_for_e,0.00031471208985232684,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
HISTD,0.022283403563848836,HISTDEHYD-CPLX,0.0002777796900286412,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ICL,0.0,ISOCIT-LYASE,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PAPSR,0.05782470074250803,PAPSSULFOTRANS-CPLX,0.00011295032875379405,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CYSS,0.05782470074250803,ACSERLYA-CPLX,0.005749705252460515,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IPPMIa,-0.10596977021917689,3-ISOPROPYLMALISOM-CPLX,0.00046700450195014603,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
RPI,-0.5674425778817174,RIB5PISOMA-CPLX,0.00019791355155042355,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR160x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IMPD,0.05705250358930535,IMP-DEHYDROG-CPLX,0.0011414126097425532,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SO4t2pp,0.05884504532081849,EG10003-MONOMER,3.784629637859102e-06,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD60,0.0837068299974933,FABA-CPLX,5.17522332471783e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CHORS,0.08938105604801466,AROC-CPLX,8.895866386860185e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD160,0.03001948774564482,FABA-CPLX,3.4904717904084693e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SERAT,0.05782470074250803,CPLX0-237,4.995130791927782e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
HISTP,0.022283403563848836,IMIDHISTID-CPLX,0.00011740432763218096,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DAPE,0.08725122198701853,CPLX0-7997,1.8385292258739746e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLYCAt2rpp,0.0,B2789-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
P5CR,0.05199452991203746,PYRROLINECARBREDUCT-CPLX,4.327814687774196e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACOTA,-0.06957348167533592,ACETYLORNTRANSAM-CPLX,0.00033217695421311336,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NDPK7,0.006354690980224451,NUCLEOSIDE-DIP-KIN-CPLX,1.242466482630746e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_fru_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TALA,0.34835403949196025,TRANSALDOLB-CPLX,0.0018684981433656621,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PFL,0.0,PYRUVFORMLY-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD80,0.0837068299974933,FABA-CPLX,5.4079586907609706e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
RPE,0.6073270229359058,RIBULP3EPIM-MONOMER,4.771314349658534e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MALt2_2pp,0.0,DCTA-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHQS,0.08938105604801466,AROB-MONOMER,3.461226157916488e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR100,0.0837068299974933,CPLX0-8005,6.614432807502145e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_mal__L_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_xyl__D_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR160,0.030019487745644793,CPLX0-8005,6.359155649448687e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SUCOAS,-1.2191159610055897,SUCCCOASYN,0.0015433067703610017,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_ac_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GRXR,0.0,GRXB-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ADSK,0.05782470074250803,ADENYLYLSULFKIN-CPLX,3.621582589416128e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PDH,2.3648074480899446,PYRUVATEDEH-CPLX,0.003498069410758653,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SULabcpp,0.0,ABC-7-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PPA,0.7364197043512237,CPLX0-243,0.0004947786512510165,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ALATA_L,0.0,CPLX0-7888,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_gln__L_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD121,0.035382294657926625,FABZ-CPLX,8.950398097222237e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLU5K,0.05199452991203746,GLUTKIN-CPLX,7.726046721614638e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR100x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MCOATA,0.5676427623885312,MALONYL-COA-ACP-TRANSACYL-MONOMER,0.00028944173476377146,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MDH,1.5875055142549357,MALATE-DEHASE,0.004251180624821699,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PTAr,-0.1365507062148049,PHOSACETYLTRANS-CPLX,5.592307626960739e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GTHOr,0.0,GLUTATHIONE-REDUCT-NADPH-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_o2_e,-5.711825273400224,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHORD2,0.07780656633983593,DIHYDROOROTOX-MONOMER,0.0001117773144857258,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ACALD,0.0,ADHE-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
LEUTAi,0.10596977021917689,TYRB-DIMER,0.00015825035014502612,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PRMICI,0.022283403563848836,PRIBFAICARPISOM-MONOMER,8.90202373007312e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR181x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLUDy,-2.022994481129528,GDHA-CPLX,0.0007228825386601331,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR140y,0.030019487745644793,CPLX0-8006,8.212799490392828e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SHK3Dr,0.08938105604801466,AROE-MONOMER,1.551059148142015e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
MTHFR2,0.03614861154039215,METHYLENETHFREDUCT-CPLX,0.00030957569955546036,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NDPK6,0.0061545265643318265,NUCLEOSIDE-DIP-KIN-CPLX,0.0007509047503204149,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
DHQTi,0.08938105604801466,AROD-CPLX,5.55735329828104e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PRFGS,0.10509266903602797,FGAMSYN-MONOMER,0.0009745708259988391,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PPC,0.6951808952499197,PEPCARBOX-CPLX,0.001102892135711953,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SUCDi,1.3430516048025696,CPLX0-8160,0.0010721502910325863,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR120,0.04832453533956668,CPLX0-8005,6.832481374150291e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
XYLI1,0.0,XYLISOM-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
METS,0.03614861154039215,HOMOCYSMET-MONOMER,0.005952422313459999,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
THDPS,0.08725122198701853,CPLX0-3181,0.000724484499221852,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
OMCDC,0.10596977021917689,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR161x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLNtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
AIRC2,0.10509266903602797,PURK-CPLX,2.7375461222731287e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ADSS,0.07032356901057146,ADENYLOSUCCINATE-SYN-DIMER,0.001018728629952675,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLNS,0.572151283568129,GLUTAMINESYN-OLIGOMER,0.0015274714126108084,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLCNt2rpp,0.0,YJGT-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR140x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ADK1,0.5312328316165894,ADENYL-KIN-MONOMER,0.0003188484970459926,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR180y,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD40,0.0837068299974933,FABA-CPLX,5.4079498008221706e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
FUM,1.5875055142549357,FUMARASE-A,0.000517078396948021,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLUtex,0.0,CPLX0-7533,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR141y,0.035382294657926625,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3HAD180,0.0,FABA-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
NDPK5,0.006354690980224451,NUCLEOSIDE-DIP-KIN-CPLX,1.2353828542414218e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PYK,0.37701492229023637,PKI-COMPLEX,0.00023972884723221728,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EX_glcn_e,0.0,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
SDPTA,-0.08725122198701853,PSERTRANSAM-CPLX,0.0008464369272481423,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
CS,1.5944160084252266,CITRATE-SI-SYNTHASE,0.003626893507465776,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
GLUSy,0.0,GLUTAMATESYN-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
EAR121x,0.0,CPLX0-8006,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
IGPDH,0.022283403563848836,IMIDHISTID-CPLX,0.00011741054878458494,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PRAIS,0.10509266903602797,AIRS-CPLX,0.00025090286990938135,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
H2Otpp,-12.414142335690363,NA,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
XYLt2pp,0.0,XYLE-MONOMER,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
3OAR121,0.035382294657926625,CPLX0-8005,6.339513072876489e-05,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
PPS,0.0,PEPSYNTH-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ATPS4rpp,18.302033831683474,ATPSYN-CPLX,0.0018121591656456385,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
ALCD2x,0.0,ADHE-CPLX,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TRDR,0.08284313583162058,THIOREDOXIN-REDUCT-NADPH-CPLX,0.00034573729518928256,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
FRD2,0.0,FUMARATE-REDUCTASE,0.0,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
TRPS2,0.013370089180475199,CPLX0-2401,0.0004431013940414377,0.002663109884027579,0.08901742440371499,0.5803220417843493,0.00030974563320452055
